RPT_PERIOD,R_S_NAME,PROD_NAME,PORT_CITY,PORT_STATE,GCTRY_CODE,CNTRY_NAME,QUANTITY,SULFUR
May-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,539,0.14
May-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,420,0.18
May-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,647,0.19
May-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,454,0.29
Jun-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,442,3.35
Jun-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,445,3.35
Jun-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,400,0.2
Jun-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,400,0.2
Jun-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1804,2.73
Jun-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",476,0.28
Jun-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",474,0.28
Jun-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,460,IRAN,401,1.5
Jun-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,966,3.6
Jun-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,488,0.1
Jun-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,385,0.1
Jun-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,501,1.7
Jun-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,697,0.19
Jun-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,399,0.51
Jun-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,440,0.25
Jun-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,449,0.25
Jul-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,220,3.01
Jul-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,445,3.35
Jul-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,430,0.29
Jul-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,401,0.2
Jul-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",473,0.28
Jul-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",472,0.28
Jul-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,511,2.4
Jul-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,1020,0.1
Jul-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,366,1.7
Jul-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,305,0.18
Jul-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,395,0.58
Jul-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,427,0.26
Jul-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,420,0.24
Jul-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,173,0.24
Jul-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,300,0.22
Aug-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,456,0.05
Aug-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,380,0.22
Aug-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,443,3.35
Aug-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,448,3.35
Aug-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,472,0.3
Aug-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",472,0.28
Aug-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",471,0.28
Aug-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,460,IRAN,975,1.7
Aug-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,401,2.4
Aug-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,536,0.14
Aug-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,724,0.23
Aug-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,388,GABON,583,0.09
Aug-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,388,GABON,268,0.08
Aug-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,455,0.26
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,219,0.1
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,396,0.84
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,449,3.35
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,440,3.35
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",1791,2.73
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",471,0.28
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",269,0.28
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",476,0.28
Sep-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,888,OMAN,449,1.07
Sep-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,503,3.6
Sep-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,448,0.12
Sep-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,733,0.21
Sep-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,644,0.19
Sep-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,257,CAMEROON,529,0.39
Sep-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,418,0.51
Sep-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,291,"CONGO (KINSHASA)",323,0.13
Oct-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,445,3.35
Oct-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",477,0.28
Oct-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",477,0.28
Oct-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",474,0.28
Oct-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",322,0.43
Oct-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,940,VENEZUELA,215,5.27
Oct-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,901,2.4
Oct-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1020,3.6
Oct-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,376,0.1
Oct-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,922,0.15
Oct-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,430,0.49
Oct-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,325,ECUADOR,388,1.02
Oct-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,424,0.5
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,1790,0.22
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,1103,0.22
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,532,0.2
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,435,0.2
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,525,0.3
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",523,0.28
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",480,0.28
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",472,1.28
Nov-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",466,0.28
Nov-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,462,0.6
Nov-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,483,2.4
Nov-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1514,3.6
Nov-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,521,0.1
Nov-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,584,1
Nov-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,435,0.09
Nov-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,257,CAMEROON,742,0.38
Nov-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,484,0.47
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,220,0.01
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,454,2.5
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,522,3.5
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,447,3.5
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,446,3.5
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,504,0.2
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",473,0.3
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",476,0.3
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",471,0.3
Dec-87,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",469,0.3
Dec-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,388,2.4
Dec-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,375,1.4
Dec-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,144,3.6
Dec-87,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,514,0.1
Dec-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,515,0.16
Dec-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,145,ANGOLA,968,0.11
Dec-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,285,COLOMBIA,523,0.42
Dec-87,"TEXAS CITY REFG INC","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,555,0.2
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,264,4.1
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,188,2.5
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,460,2.5
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,436,3.5
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,442,3.5
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,449,3.5
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",299,0.3
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",472,0.3
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",472,0.3
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",471,0.3
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",465,2.8
Jan-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",281,2.8
Jan-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,1001,2.4
Jan-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,2003,3.6
Jan-88,"TEXACO REFG & MKTG INC","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,422,1.9
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,208,4.1
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",465,0.3
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,315,4.1
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",300,3.8
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",247,3.8
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",230,3.8
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",450,3.8
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,168,2.5
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,450,2.5
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,367,2.5
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,475,2.5
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,450,2.5
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,444,3.5
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,443,3.5
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",476,0.3
Feb-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",437,0.3
Feb-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,414,2.4
Feb-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1005,3.6
Feb-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,527,1.4
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,216,4.1
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,307,4.1
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,200,0.01
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",416,3.8
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,410,2.5
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,442,3.5
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,430,3.5
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,417,3.5
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,410,3.5
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",475,0.3
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",265,0.3
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",474,0.3
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",477,0.3
Mar-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",144,0.3
Mar-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,582,2
Mar-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1094,1.4
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,339,4.1
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,385,4.1
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,196,4.1
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,30,4.1
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,272,4.1
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,"","NEUTRAL ZONE",235,2.8
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,520,KUWAIT,192,2.5
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,435,3.5
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,445,3.5
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,685,NORWAY,551,0.2
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",466,0.3
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",471,0.3
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",469,0.3
Apr-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",481,0.3
Apr-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,592,2
Apr-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,531,1.4
Apr-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,1007,3.6
Apr-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,505,0.1
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,125,ALGERIA,458,0.1
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,294,4.1
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,94,4.1
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,260,CANADA,179,3
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,458,INDONESIA,243,0.01
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,458,INDONESIA,300,0.01
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,458,INDONESIA,299,0.01
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,471,2
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,445,3.5
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,526,3.5
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,447,3.5
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,445,3.5
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",440,0.3
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",501,0.3
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",553,0.3
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",440,0.3
May-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,925,"UNITED KINGDOM",550,0.5
May-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,598,2
May-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,753,3.6
May-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,274,1.4
May-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,896,0.1
Jun-88,"AMOCO OIL CO","MOTOR GAS BLENDING COMPONENTS","GALVESTON, TX",TEXAS,190,BELGIUM,208,0
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,140,0.1
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,520,0.1
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,160,AUSTRALIA,300,0.1
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,415,GUATEMALA,220,0.01
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,475,1.9
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,453,1.9
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,500,1.9
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,450,3.5
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,450,3.5
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,519,3.5
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",519,0.3
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",263,0.3
Jun-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",477,0.3
Jun-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,535,2
Jun-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,562,0.7
Jun-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,887,0.1
Jun-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,670,NIGERIA,944,0.2
Jun-88,"LYONDELL PETROCHEM CO","CRUDE OIL","GALVESTON, TX",TEXAS,785,"SAUDI ARABIA",310,2
Jul-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,458,INDONESIA,460,0.01
Jul-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,595,MEXICO,524,3.5
Jul-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",465,0.3
Jul-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",441,0.3
Jul-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,887,"TRINIDAD & TOBAGO",474,0.3
Jul-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,500,1.9
Jul-88,"AMOCO OIL CO","CRUDE OIL","GALVESTON, TX",TEXAS,465,IRAQ,35,1.9
